Date,Adj Close,Close,High,Low,Open,Volume,MA20,MA60,Daily_Return
2023-06-20,67188.078125,71400.0,71400.0,70400.0,70700.0,11557883,70885.0,66746.66666666667,0.2808988764045006
2023-06-21,66341.1875,70500.0,71200.0,70400.0,70700.0,10626603,70985.0,66883.33333333333,-1.2605042016806678
2023-06-22,67093.984375,71300.0,71500.0,70100.0,70200.0,11411007,71130.0,67021.66666666667,1.134751773049647
2023-06-23,67376.28125,71600.0,72200.0,71600.0,72000.0,12329484,71285.0,67180.0,0.42075736325386526
2023-06-26,68129.09375,72400.0,72500.0,71500.0,71700.0,10541901,71465.0,67338.33333333333,1.1173184357541999
2023-06-27,68317.296875,72600.0,72600.0,72000.0,72500.0,9442997,71580.0,67503.33333333333,0.2762430939226457
2023-06-28,68411.40625,72700.0,72700.0,72000.0,72600.0,8783093,71600.0,67661.66666666667,0.13774104683195176
2023-06-29,68469.0859375,72400.0,73400.0,72400.0,73100.0,12229967,71650.0,67801.66666666667,-0.4126547455295726
2023-06-30,68279.9453125,72200.0,72700.0,71700.0,72500.0,11694765,71715.0,67953.33333333333,-0.2762430939226568
2023-07-03,69036.515625,73000.0,73200.0,72600.0,72700.0,10722181,71755.0,68110.0,1.1080332409972193
2023-07-04,69036.515625,73000.0,73600.0,72900.0,73400.0,10214350,71820.0,68261.66666666667,0.0
2023-07-05,68090.8125,72000.0,73300.0,71900.0,73000.0,12310610,71870.0,68423.33333333333,-1.3698630136986356
2023-07-06,67712.515625,71600.0,72400.0,71500.0,71900.0,14777667,71905.0,68533.33333333333,-0.5555555555555536
2023-07-07,66104.828125,69900.0,71400.0,69800.0,71100.0,17308877,71800.0,68603.33333333333,-2.3743016759776525
2023-07-10,65726.5390625,69500.0,70400.0,69200.0,70000.0,11713926,71725.0,68663.33333333333,-0.5722460658083017
2023-07-11,67617.953125,71500.0,71500.0,70100.0,70200.0,12177392,71700.0,68755.0,2.877697841726623
2023-07-12,67996.234375,71900.0,72000.0,71100.0,71200.0,10375581,71700.0,68851.66666666667,0.5594405594405494
2023-07-13,67996.234375,71900.0,72600.0,71900.0,72400.0,14417279,71720.0,68965.0,0.0
2023-07-14,69414.78125,73400.0,73400.0,72400.0,72500.0,15882519,71800.0,69100.0,2.086230876216977
2023-07-17,69320.21875,73300.0,73500.0,72800.0,73200.0,10060049,71905.0,69228.33333333333,-0.13623978201634523
2023-07-18,68090.8125,72000.0,73500.0,72000.0,73200.0,11697900,71935.0,69336.66666666667,-1.7735334242837686
2023-07-19,67807.0859375,71700.0,72800.0,71300.0,72700.0,10896412,71995.0,69443.33333333333,-0.4166666666666652
2023-07-20,67145.09375,71000.0,71500.0,70800.0,71100.0,9732730,71980.0,69531.66666666667,-0.9762900976290068
2023-07-21,66483.109375,70300.0,70400.0,69400.0,70400.0,16528926,71915.0,69616.66666666667,-0.9859154929577452
2023-07-24,66577.671875,70400.0,70900.0,69900.0,70100.0,13418597,71815.0,69730.0,0.14224751066855834
2023-07-25,66199.3984375,70000.0,70500.0,69800.0,70000.0,14314945,71685.0,69828.33333333333,-0.5681818181818232
2023-07-26,66010.265625,69800.0,70600.0,68100.0,69800.0,30016221,71540.0,69915.0,-0.28571428571428914
